node_id	longitude	latitude	time	median	mean	max	min
u155ksbgt2pb	4.417770	51.222982	2019-04-16 06:00:00+00:00	36.42	36.42	39.57	33.27
u155ksbgt2pb	4.417770	51.222982	2019-04-17 06:00:00+00:00	60.63	60.63	60.63	60.63
u155ksbgt2pb	4.417770	51.222982	2019-04-18 06:00:00+00:00	40.23	40.23	40.23	40.23
u155ksz5zfev	4.426455	51.223040	2019-04-12 10:00:00+00:00	35.01	35.01	38.68	31.35
u1557v4032py	4.386356	51.223799	2019-04-10 11:00:00+00:00	69.08	69.08	69.08	69.08
u1557v4032py	4.386356	51.223799	2019-04-10 13:00:00+00:00	51.39	51.39	51.39	51.39
u155khfy9pbp	4.398351	51.223540	2019-04-10 06:00:00+00:00	27.93	27.93	27.93	27.93
u155khfy9pbp	4.398351	51.223540	2019-04-15 06:00:00+00:00	66.88	66.88	66.88	66.88
u155khfy9pbp	4.398351	51.223540	2019-04-16 06:00:00+00:00	58.08	58.08	58.08	58.08
u155kjn0xceg	4.403109	51.223849	2019-04-10 06:00:00+00:00	43.42	43.42	44.75	42.08
u155kjn0xceg	4.403109	51.223849	2019-04-10 12:00:00+00:00	43.47	43.47	43.47	43.47
u155kjn0xceg	4.403109	51.223849	2019-04-11 06:00:00+00:00	69.98	69.98	69.98	69.98
u155kjn0xceg	4.403109	51.223849	2019-04-12 06:00:00+00:00	64.16	64.16	64.16	64.16
u155kjn0xceg	4.403109	51.223849	2019-04-12 13:00:00+00:00	37.38	37.38	37.38	37.38
u155kjn0xceg	4.403109	51.223849	2019-04-12 16:00:00+00:00	49.18	49.18	49.18	49.18
u155kjn0xceg	4.403109	51.223849	2019-04-15 17:00:00+00:00	44.72	44.72	44.72	44.72
u155kkzx6trb	4.415935	51.223654	2019-04-15 10:00:00+00:00	33.41	33.41	33.41	33.41
u155kkzx6trb	4.415935	51.223654	2019-04-15 11:00:00+00:00	43.76	43.76	43.76	43.76
u155kwgxk3zf	4.421504	51.234622	2019-04-11 09:00:00+00:00	13.38	13.67	21.67	8.67
